Timestamp,Command,Command Bytes,Response,Response Bytes
2025-12-17T17:22:34.546114,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 58 D2 BA 3D 0A 60
2025-12-17T17:22:36.761639,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 58 97 BA 34 A8 1A
2025-12-17T17:22:38.968493,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 59 72 BA 30 C4 85
2025-12-17T17:22:41.173981,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 5A D5 BA 32 70 8C
2025-12-17T17:22:43.394429,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 5A F1 BA 39 1E AB
2025-12-17T17:22:45.597811,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 59 B3 BA 3E 1F 2D
2025-12-17T17:22:47.807571,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 58 63 BA 3D AD 85
2025-12-17T17:22:51.021542,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 58 4B BA 34 F0 5E
2025-12-17T17:22:53.239003,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 59 29 BA 30 CB B3
2025-12-17T17:23:22.072182,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 57 23 BA 30 9C 62
2025-12-17T17:23:25.068831,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 58 43 BA 33 47 8B
2025-12-17T17:23:31.144964,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 57 2B BA 40 B0 87
2025-12-17T17:23:33.360399,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 81 BA 32 C2 96
2025-12-17T17:23:35.574082,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 57 69 BA 32 4D 21
2025-12-17T17:23:37.784213,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 58 24 BA 34 FA AA
2025-12-17T17:23:39.987415,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 57 E1 BA 3A 54 D2
2025-12-17T17:23:42.193196,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 F0 BA 3F 71 25
2025-12-17T17:23:44.403976,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 C2 BA 3C 8B CB
2025-12-17T17:23:46.611015,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 7B BA 35 9A 78
2025-12-17T17:23:48.820874,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 66 BA 30 EC 52
2025-12-17T17:23:51.026562,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 57 32 BA 32 45 EB
2025-12-17T17:23:53.240155,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 57 C3 BA 39 8A 0D
2025-12-17T17:23:55.447943,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 F1 BA 3F 82 8D
2025-12-17T17:23:57.664324,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 85 BA 3C 46 FE
2025-12-17T17:23:59.867021,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 03 BA 36 3F 36
2025-12-17T17:24:02.075353,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 6C BA 31 C2 37
2025-12-17T17:24:04.280022,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 F6 BA 30 B4 5F
2025-12-17T17:24:06.488341,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 57 C3 BA 36 BA 91
2025-12-17T17:24:08.705026,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 DF BA 3D D0 38
2025-12-17T17:24:10.910988,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 5D BA 3E 5A 7F
2025-12-17T17:24:13.125175,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 C0 BA 3A 8D 6A
2025-12-17T17:24:15.337960,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 78 BA 32 ED B7
2025-12-17T17:24:17.554803,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 F0 BA 31 56 47
2025-12-17T17:24:19.772012,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 DF BA 34 84 9B
2025-12-17T17:24:21.990561,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 87 BA 3C B7 0A
2025-12-17T17:24:24.200068,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 9E BA 3E CA 17
2025-12-17T17:24:26.410836,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 27 BA 3B BA 20
2025-12-17T17:24:28.621894,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 3F BA 33 EF 43
2025-12-17T17:24:30.830087,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 2B BA 30 A1 DA
2025-12-17T17:24:33.045736,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 37 BA 34 25 C5
2025-12-17T17:24:35.254640,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 2A BA 3B 3D 13
2025-12-17T17:24:37.459822,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 7D BA 3E C6 E3
2025-12-17T17:24:39.668038,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 53 87 BA 3B F6 E2
2025-12-17T17:24:41.880667,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 53 62 BA 34 69 2E
2025-12-17T17:24:44.090594,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 02 BA 2F B5 D1
2025-12-17T17:24:46.300592,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 1F BA 32 9A 91
2025-12-17T17:24:48.514684,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 52 BA 37 5E 61
2025-12-17T17:24:50.722572,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 61 BA 3E 6C D6
2025-12-17T17:24:52.934275,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 53 B9 BA 3D C9 9D
2025-12-17T17:24:55.153503,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 53 58 BA 38 4F 05
2025-12-17T17:24:57.370419,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 0C BA 31 60 40
2025-12-17T17:24:59.574077,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 3B BA 30 01 E2
2025-12-17T17:25:01.791849,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 30 BA 36 EF 42
2025-12-17T17:25:04.003632,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 E8 BA 3D EA 24
2025-12-17T17:25:06.210763,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 A1 BA 3E F6 D4
2025-12-17T17:25:08.422169,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 53 87 BA 39 75 61
2025-12-17T17:25:10.634425,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 53 B1 BA 35 BB F2
2025-12-17T17:25:12.847863,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 54 C1 BA 30 1E 41
2025-12-17T17:25:15.059286,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 73 BA 33 6C 38
2025-12-17T17:25:17.273507,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 56 F2 BA 39 9D 98
2025-12-17T17:26:42.800908,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 55 DF BA 3F 4E E3
2025-12-17T17:27:22.808979,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 52 30 BA 3D 67 24
2025-12-17T17:28:38.365417,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 52 56 BA 3F 8A 9A
2025-12-17T17:30:19.365031,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 50 4B BA 2F 99 95
2025-12-17T17:31:26.089497,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T17:31:47.369583,CMD_GET_NAME,AA 40,,
2025-12-17T17:31:47.372253,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T17:31:59.259019,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T17:32:04.744231,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T17:32:06.861408,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T17:32:13.003992,CMD_SET_FREQ,AA 43 00 01 86 A0,ERROR,
2025-12-17T17:32:15.212244,CMD_MEASURE,AA 48,None,AA 48 99 02 01 01 00 00 00 01 86 A0 49 35 91 CC BD 87 7E BC
2025-12-17T17:32:17.422287,CMD_SET_FREQ,AA 43 00 01 AD B0,ERROR,
2025-12-17T17:32:19.627492,CMD_MEASURE,AA 48,None,AA 48 99 02 01 02 00 00 00 01 AD B0 49 35 AD 3B BD B3 94 84
2025-12-17T17:32:21.837276,CMD_SET_FREQ,AA 43 00 01 D4 C0,ERROR,
2025-12-17T17:32:24.049343,CMD_MEASURE,AA 48,None,AA 48 99 02 01 02 00 00 00 01 D4 C0 49 35 91 CA BD C3 2F D6
2025-12-17T17:32:26.257960,CMD_SET_FREQ,AA 43 00 01 FB D0,ERROR,
2025-12-17T17:32:28.468655,CMD_MEASURE,AA 48,None,AA 48 99 02 01 02 00 00 00 01 FB D0 49 35 75 59 BD D2 A1 C4
2025-12-17T17:32:30.682883,CMD_SET_FREQ,AA 43 00 02 22 E0,ERROR,
2025-12-17T17:32:32.891563,CMD_MEASURE,AA 48,None,AA 48 99 02 01 02 00 00 00 02 22 E0 49 35 4E 7E BD E2 87 BF
2025-12-17T17:32:35.101886,CMD_SET_FREQ,AA 43 00 02 49 F0,ERROR,
2025-12-17T17:32:37.310432,CMD_MEASURE,AA 48,None,AA 48 99 02 01 02 00 00 00 02 49 F0 49 35 34 30 BD F2 04 3F
2025-12-17T17:32:39.527877,CMD_SET_FREQ,AA 43 00 02 71 00,ERROR,
2025-12-17T17:32:41.743627,CMD_MEASURE,AA 48,None,AA 48 99 02 01 02 00 00 00 02 71 00 49 35 10 CF BE 00 AA 2E
2025-12-17T17:32:43.958857,CMD_SET_FREQ,AA 43 00 02 98 10,ERROR,
2025-12-17T17:32:46.171688,CMD_MEASURE,AA 48,None,AA 48 99 02 01 02 00 00 00 02 98 10 49 34 FA 7B BE 08 53 58
2025-12-17T17:34:00.465067,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T17:34:06.617098,CMD_SET_FREQ,AA 43 00 01 86 A0,ERROR,
2025-12-17T17:34:37.234539,CMD_SET_BIAS,AA 46 00 00,ERROR,AA 48
2025-12-17T17:35:06.143815,CMD_MEASURE,AA 48,None,99 02 01 01 00 00 00 01 86 A0 49 35 90 18 BD 87 3B 4E
2025-12-17T17:38:06.082590,CMD_SET_FREQ,AA 43 00 09 D5 5C,ERROR,
2025-12-17T17:40:19.272141,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T17:41:27.779941,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T17:41:52.095505,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T17:42:17.859269,CMD_SET_FREQ,AA 43 00 01 86 A0,ERROR,
2025-12-17T17:42:36.168794,CMD_MEASURE,AA 48,unknown = 743519.75 Ω,AA 48 99 02 01 01 00 00 00 01 86 A0 49 35 85 FC BD 87 43 66
2025-12-17T17:42:49.781440,CMD_SET_FREQ,AA 43 00 56 20 9C,ERROR,
2025-12-17T17:42:51.991087,CMD_MEASURE,AA 48,unknown = 45852.175781 Ω,AA 48 99 02 01 03 00 00 00 56 20 9C 47 33 1C 2D C0 15 CD BC
2025-12-17T17:42:54.194789,CMD_SET_FREQ,AA 43 00 AA BA 98,ERROR,
2025-12-17T17:42:56.409013,CMD_MEASURE,AA 48,unknown = 7536.370605 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 82 F7 C0 01 37 52
2025-12-17T17:42:58.623404,CMD_SET_FREQ,AA 43 00 FF 54 95,ERROR,
2025-12-17T17:43:00.830994,CMD_MEASURE,AA 48,unknown = 7535.916016 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 7F 54 C0 01 38 DB
2025-12-17T17:43:03.046753,CMD_SET_FREQ,AA 43 01 53 EE 91,ERROR,
2025-12-17T17:43:05.254104,CMD_MEASURE,AA 48,unknown = 7535.536621 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 7C 4B C0 01 36 1E
2025-12-17T17:43:07.474995,CMD_SET_FREQ,AA 43 01 A8 88 8E,ERROR,
2025-12-17T17:43:09.689925,CMD_MEASURE,AA 48,unknown = 7535.131348 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 79 0D C0 01 36 D2
2025-12-17T17:43:11.906727,CMD_SET_FREQ,AA 43 01 FD 22 8A,ERROR,
2025-12-17T17:43:14.111501,CMD_MEASURE,AA 48,unknown = 7535.299316 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 7A 65 C0 01 35 E2
2025-12-17T17:43:16.325784,CMD_SET_FREQ,AA 43 02 51 BC 87,ERROR,
2025-12-17T17:43:18.539382,CMD_MEASURE,AA 48,unknown = 7535.282227 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 7A 42 C0 01 35 EC
2025-12-17T17:43:20.750839,CMD_SET_FREQ,AA 43 02 A6 56 83,ERROR,
2025-12-17T17:43:22.975843,CMD_MEASURE,AA 48,unknown = 7535.380859 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 7B 0C C0 01 33 76
2025-12-17T17:43:25.191465,CMD_SET_FREQ,AA 43 02 FA F0 80,ERROR,
2025-12-17T17:43:27.404442,CMD_MEASURE,AA 48,unknown = 7534.994629 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 77 F5 C0 01 33 C5
2025-12-17T17:44:01.367285,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T17:44:03.471355,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T17:44:10.152247,CMD_SET_FREQ,AA 43 00 4C 4B 40,ERROR,
2025-12-17T17:44:12.367405,CMD_MEASURE,AA 48,unknown = 63024.472656 Ω,AA 48 99 02 01 03 00 00 00 4C 4B 40 47 76 30 79 C0 17 5D 3C
2025-12-17T17:44:14.584341,CMD_SET_FREQ,AA 43 00 98 96 80,ERROR,
2025-12-17T17:44:16.802873,CMD_MEASURE,AA 48,unknown = 7525.286621 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 2A 4B C0 01 57 B7
2025-12-17T17:44:19.021163,CMD_SET_FREQ,AA 43 00 E4 E1 C0,ERROR,
2025-12-17T17:44:21.226122,CMD_MEASURE,AA 48,unknown = 7524.345215 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 22 C3 C0 01 59 31
2025-12-17T17:44:23.438550,CMD_SET_FREQ,AA 43 01 31 2D 00,ERROR,
2025-12-17T17:44:25.653622,CMD_MEASURE,AA 48,unknown = 7524.098145 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 20 C9 C0 01 58 D9
2025-12-17T17:44:27.861918,CMD_SET_FREQ,AA 43 01 7D 78 40,ERROR,
2025-12-17T17:44:30.070706,CMD_MEASURE,AA 48,unknown = 7524.233398 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 21 DE C0 01 57 A6
2025-12-17T17:44:32.283790,CMD_SET_FREQ,AA 43 01 C9 C3 80,ERROR,
2025-12-17T17:44:33.852195,CMD_MEASURE,AA 48,None,
2025-12-17T17:44:41.351437,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T17:44:43.570904,CMD_SET_FREQ,AA 43 02 16 0E C0,ERROR,
2025-12-17T17:44:45.782661,CMD_MEASURE,AA 48,unknown = 7523.263184 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 1A 1B C0 01 57 EE
2025-12-17T17:44:47.989079,CMD_SET_FREQ,AA 43 02 62 5A 00,ERROR,
2025-12-17T17:44:50.192647,CMD_MEASURE,AA 48,unknown = 7523.788574 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 1E 4F C0 01 56 80
2025-12-17T17:44:52.408716,CMD_SET_FREQ,AA 43 02 AE A5 40,ERROR,
2025-12-17T17:44:54.620574,CMD_MEASURE,AA 48,unknown = 7523.275879 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 1A 35 C0 01 56 CC
2025-12-17T17:44:56.831674,CMD_SET_FREQ,AA 43 02 FA F0 80,ERROR,
2025-12-17T17:44:59.046764,CMD_MEASURE,AA 48,unknown = 7522.741699 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EB 15 EF C0 01 56 C9
2025-12-17T17:45:17.160138,CMD_SET_FREQ,AA 43 00 04 93 E0,ERROR,
2025-12-17T17:45:19.262776,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T17:45:36.785327,CMD_SET_FREQ,AA 43 00 4C 4B 40,ERROR,
2025-12-17T17:45:39.000833,CMD_MEASURE,AA 48,unknown = 62913.15625 Ω,AA 48 99 02 01 03 00 00 00 4C 4B 40 47 75 C1 28 C0 17 B4 8E
2025-12-17T17:45:41.216409,CMD_SET_FREQ,AA 43 00 98 96 80,ERROR,
2025-12-17T17:45:43.429169,CMD_MEASURE,AA 48,unknown = 7510.47168 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EA B3 C6 C0 01 90 A7
2025-12-17T17:45:45.652283,CMD_SET_FREQ,AA 43 00 E4 E1 C0,ERROR,
2025-12-17T17:45:47.864584,CMD_MEASURE,AA 48,unknown = 7509.842285 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EA AE BD C0 01 90 C8
2025-12-17T17:45:50.084305,CMD_SET_FREQ,AA 43 01 31 2D 00,ERROR,
2025-12-17T17:45:52.288743,CMD_MEASURE,AA 48,unknown = 7510.160645 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EA B1 49 C0 01 8F B1
2025-12-17T17:45:54.509060,CMD_SET_FREQ,AA 43 01 7D 78 40,ERROR,
2025-12-17T17:46:01.664958,CMD_MEASURE,AA 48,unknown = 7509.681641 Ω,AA 48 99 02 01 03 00 00 00 98 96 80 45 EA AD 74 C0 01 8F 6A
2025-12-17T17:52:40.973652,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T17:52:57.287457,CMD_GET_NAME,AA 40,,
2025-12-17T17:55:29.083471,CMD_GET_NAME,AA 40,8,38
2025-12-17T17:55:31.214411,CMD_GET_NAME,AA 40,@E72@E728,AA 40 45 37 32 AA 40 45 37 32 38
2025-12-17T17:55:38.482745,CMD_MEASURE,AA 48,unknown = 743348.25 Ω,AA 48 99 02 01 01 00 00 00 01 86 A0 49 35 7B 44 BD 87 3C 72
2025-12-17T17:57:19.172476,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T17:58:32.862071,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T18:01:00.122313,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T18:01:18.323270,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T18:06:08.536937,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T18:11:55.766661,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-17T18:12:28.796861,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T18:12:47.065142,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T18:12:57.929477,CMD_MEASURE,AA 48,unknown = 746229.0 Ω,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 2F 50 BA 37 B7 23
2025-12-17T18:13:06.720058,CMD_SET_FREQ,AA 43 00 00 07 D0,ERROR,
2025-12-17T18:13:08.926872,CMD_MEASURE,AA 48,unknown = 746088.875 Ω,AA 48 99 02 01 01 00 00 00 00 07 D0 49 36 26 8E BA B1 03 8A
2025-12-17T18:13:11.133731,CMD_SET_FREQ,AA 43 00 00 0B B8,ERROR,
2025-12-17T18:13:13.348266,CMD_MEASURE,AA 48,unknown = 746200.625 Ω,AA 48 99 02 01 01 00 00 00 00 0B B8 49 36 2D 8A BB 04 F8 1B
2025-12-17T18:13:15.567707,CMD_SET_FREQ,AA 43 00 00 0F A0,ERROR,
2025-12-17T18:13:17.784934,CMD_MEASURE,AA 48,unknown = 746123.9375 Ω,AA 48 99 02 01 01 00 00 00 00 0F A0 49 36 28 BF BB 2F 7B 7D
2025-12-17T18:13:20.003279,CMD_SET_FREQ,AA 43 00 00 13 88,ERROR,
2025-12-17T18:13:22.217564,CMD_MEASURE,AA 48,unknown = 746106.8125 Ω,AA 48 99 02 01 01 00 00 00 00 13 88 49 36 27 AD BB 57 21 D4
2025-12-17T18:13:33.937039,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T18:13:36.154660,CMD_MEASURE,AA 48,unknown = 746247.5 Ω,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 30 78 BA 31 DB 72
2025-12-17T18:13:38.360878,CMD_SET_FREQ,AA 43 00 00 07 D0,ERROR,
2025-12-17T18:13:40.576163,CMD_MEASURE,AA 48,unknown = 746122.5625 Ω,AA 48 99 02 01 01 00 00 00 00 07 D0 49 36 28 A9 BA B1 07 BF
2025-12-17T18:13:42.781380,CMD_SET_FREQ,AA 43 00 00 0B B8,ERROR,
2025-12-17T18:13:44.995541,CMD_MEASURE,AA 48,unknown = 746266.125 Ω,AA 48 99 02 01 01 00 00 00 00 0B B8 49 36 31 A2 BB 06 2C 9F
2025-12-17T18:13:47.209916,CMD_SET_FREQ,AA 43 00 00 0F A0,ERROR,
2025-12-17T18:13:49.420061,CMD_MEASURE,AA 48,unknown = 746157.5 Ω,AA 48 99 02 01 01 00 00 00 00 0F A0 49 36 2A D8 BB 2F 82 43
2025-12-17T18:13:51.641884,CMD_SET_FREQ,AA 43 00 00 13 88,ERROR,
2025-12-17T18:13:53.858404,CMD_MEASURE,AA 48,unknown = 746179.4375 Ω,AA 48 99 02 01 01 00 00 00 00 13 88 49 36 2C 37 BB 57 75 9E
2025-12-17T18:14:15.711186,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T18:14:27.605981,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T18:14:29.814349,CMD_MEASURE,AA 48,unknown = 746239.4375 Ω,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 2F F7 BA 31 7B D5
2025-12-17T18:14:32.031328,CMD_SET_FREQ,AA 43 00 00 07 D0,ERROR,
2025-12-17T18:14:34.244004,CMD_MEASURE,AA 48,unknown = 746123.1875 Ω,AA 48 99 02 01 01 00 00 00 00 07 D0 49 36 28 B3 BA B1 29 B4
2025-12-17T18:14:36.460240,CMD_SET_FREQ,AA 43 00 00 0B B8,ERROR,
2025-12-17T18:14:38.671602,CMD_MEASURE,AA 48,unknown = 746226.125 Ω,AA 48 99 02 01 01 00 00 00 00 0B B8 49 36 2F 22 BB 04 FF 3A
2025-12-17T18:14:40.882317,CMD_SET_FREQ,AA 43 00 00 0F A0,ERROR,
2025-12-17T18:14:43.093080,CMD_MEASURE,AA 48,unknown = 746144.3125 Ω,AA 48 99 02 01 01 00 00 00 00 0F A0 49 36 2A 05 BB 2F AF 50
2025-12-17T18:14:45.294877,CMD_SET_FREQ,AA 43 00 00 13 88,ERROR,
2025-12-17T18:14:47.506883,CMD_MEASURE,AA 48,unknown = 746160.125 Ω,AA 48 99 02 01 01 00 00 00 00 13 88 49 36 2B 02 BB 57 A3 BE
2025-12-17T18:30:16.749750,CMD_SET_BIAS,AA 46 00 00,ERROR,
2025-12-17T18:30:26.296799,CMD_SET_FREQ,AA 43 00 00 03 E8,ERROR,
2025-12-17T18:30:28.506320,CMD_MEASURE,AA 48,unknown = 746417.3125 Ω,AA 48 99 02 01 01 00 00 00 00 03 E8 49 36 3B 15 BA 32 5A 1D
2025-12-17T18:30:30.709580,CMD_SET_FREQ,AA 43 00 00 07 D0,ERROR,
2025-12-17T18:30:32.923780,CMD_MEASURE,AA 48,unknown = 746322.3125 Ω,AA 48 99 02 01 01 00 00 00 00 07 D0 49 36 35 25 BA B0 B2 57
2025-12-17T18:30:35.131667,CMD_SET_FREQ,AA 43 00 00 0B B8,ERROR,
2025-12-17T18:30:37.351238,CMD_MEASURE,AA 48,unknown = 746427.9375 Ω,AA 48 99 02 01 01 00 00 00 00 0B B8 49 36 3B BF BB 04 D9 6D
2025-12-17T18:30:39.568435,CMD_SET_FREQ,AA 43 00 00 0F A0,ERROR,
2025-12-17T18:30:41.785513,CMD_MEASURE,AA 48,unknown = 746329.0625 Ω,AA 48 99 02 01 01 00 00 00 00 0F A0 49 36 35 91 BB 2F E4 1D
2025-12-17T18:30:44.005561,CMD_SET_FREQ,AA 43 00 00 13 88,ERROR,
2025-12-17T18:30:46.226325,CMD_MEASURE,AA 48,unknown = 746311.25 Ω,AA 48 99 02 01 01 00 00 00 00 13 88 49 36 34 74 BB 57 56 5B
2025-12-17T18:30:48.448214,CMD_SET_FREQ,AA 43 00 00 17 70,ERROR,
2025-12-17T18:30:50.665325,CMD_MEASURE,AA 48,unknown = 746347.125 Ω,AA 48 99 02 01 01 00 00 00 00 17 70 49 36 36 B2 BB 89 F0 D3
2025-12-17T18:30:52.877143,CMD_SET_FREQ,AA 43 00 00 1B 58,ERROR,
